,location,prov_state,country,lat,long,date,cum_case,new_case,cum_death,new_death,cum_cured,new_cured,geometry
661,United Arab Emirates,United Arab Emirates,United Arab Emirates,24.0,54.0,2020-02-20,9,0.0,,,4.0,0.0,POINT (54 24)
662,United Arab Emirates,United Arab Emirates,United Arab Emirates,24.0,54.0,2020-02-21,9,0.0,,,4.0,0.0,POINT (54 24)
663,United Arab Emirates,United Arab Emirates,United Arab Emirates,24.0,54.0,2020-02-22,13,4.0,,,4.0,0.0,POINT (54 24)
664,United Arab Emirates,United Arab Emirates,United Arab Emirates,24.0,54.0,2020-02-23,13,0.0,,,4.0,0.0,POINT (54 24)
665,United Arab Emirates,United Arab Emirates,United Arab Emirates,24.0,54.0,2020-02-24,13,0.0,,,4.0,0.0,POINT (54 24)
666,United Arab Emirates,United Arab Emirates,United Arab Emirates,24.0,54.0,2020-02-25,13,0.0,,,4.0,0.0,POINT (54 24)
667,United Arab Emirates,United Arab Emirates,United Arab Emirates,24.0,54.0,2020-02-26,13,0.0,,,4.0,0.0,POINT (54 24)
668,United Arab Emirates,United Arab Emirates,United Arab Emirates,24.0,54.0,2020-02-27,13,0.0,,,4.0,0.0,POINT (54 24)
669,United Arab Emirates,United Arab Emirates,United Arab Emirates,24.0,54.0,2020-02-28,19,6.0,,,5.0,1.0,POINT (54 24)
670,United Arab Emirates,United Arab Emirates,United Arab Emirates,24.0,54.0,2020-02-29,21,2.0,,,5.0,0.0,POINT (54 24)
671,United Arab Emirates,United Arab Emirates,United Arab Emirates,24.0,54.0,2020-03-01,21,0.0,,,5.0,0.0,POINT (54 24)
672,United Arab Emirates,United Arab Emirates,United Arab Emirates,24.0,54.0,2020-03-02,21,0.0,,,5.0,0.0,POINT (54 24)
673,United Arab Emirates,United Arab Emirates,United Arab Emirates,24.0,54.0,2020-03-03,27,6.0,,,5.0,0.0,POINT (54 24)
674,United Arab Emirates,United Arab Emirates,United Arab Emirates,24.0,54.0,2020-03-04,27,0.0,,,5.0,0.0,POINT (54 24)
675,United Arab Emirates,United Arab Emirates,United Arab Emirates,24.0,54.0,2020-03-05,29,2.0,,,5.0,0.0,POINT (54 24)
676,United Arab Emirates,United Arab Emirates,United Arab Emirates,24.0,54.0,2020-03-06,29,0.0,,,5.0,0.0,POINT (54 24)
677,United Arab Emirates,United Arab Emirates,United Arab Emirates,24.0,54.0,2020-03-07,45,16.0,,,7.0,2.0,POINT (54 24)
678,United Arab Emirates,United Arab Emirates,United Arab Emirates,24.0,54.0,2020-03-08,45,0.0,,,7.0,0.0,POINT (54 24)
679,United Arab Emirates,United Arab Emirates,United Arab Emirates,24.0,54.0,2020-03-09,45,0.0,,,7.0,0.0,POINT (54 24)
680,United Arab Emirates,United Arab Emirates,United Arab Emirates,24.0,54.0,2020-03-10,74,29.0,,,12.0,5.0,POINT (54 24)
681,United Arab Emirates,United Arab Emirates,United Arab Emirates,24.0,54.0,2020-03-11,74,0.0,,,17.0,5.0,POINT (54 24)
682,United Arab Emirates,United Arab Emirates,United Arab Emirates,24.0,54.0,2020-03-12,85,11.0,,,17.0,0.0,POINT (54 24)
683,United Arab Emirates,United Arab Emirates,United Arab Emirates,24.0,54.0,2020-03-13,85,0.0,,,17.0,0.0,POINT (54 24)
684,United Arab Emirates,United Arab Emirates,United Arab Emirates,24.0,54.0,2020-03-14,85,0.0,,,17.0,0.0,POINT (54 24)
685,Philippines,Philippines,Philippines,13.0,122.0,2020-01-30,1,1.0,,,,,POINT (122 13)
686,Philippines,Philippines,Philippines,13.0,122.0,2020-01-31,1,0.0,,,,,POINT (122 13)
687,Philippines,Philippines,Philippines,13.0,122.0,2020-02-01,1,0.0,,,,,POINT (122 13)
688,Philippines,Philippines,Philippines,13.0,122.0,2020-02-02,2,1.0,1.0,1.0,,,POINT (122 13)
689,Philippines,Philippines,Philippines,13.0,122.0,2020-02-03,2,0.0,1.0,0.0,,,POINT (122 13)
690,Philippines,Philippines,Philippines,13.0,122.0,2020-02-04,2,0.0,1.0,0.0,,,POINT (122 13)
691,Philippines,Philippines,Philippines,13.0,122.0,2020-02-05,2,0.0,1.0,0.0,,,POINT (122 13)
692,Philippines,Philippines,Philippines,13.0,122.0,2020-02-06,2,0.0,1.0,0.0,,,POINT (122 13)
693,Philippines,Philippines,Philippines,13.0,122.0,2020-02-07,3,1.0,1.0,0.0,,,POINT (122 13)
694,Philippines,Philippines,Philippines,13.0,122.0,2020-02-08,3,0.0,1.0,0.0,,,POINT (122 13)
695,Philippines,Philippines,Philippines,13.0,122.0,2020-02-09,3,0.0,1.0,0.0,,,POINT (122 13)
696,Philippines,Philippines,Philippines,13.0,122.0,2020-02-10,3,0.0,1.0,0.0,,,POINT (122 13)
697,Philippines,Philippines,Philippines,13.0,122.0,2020-02-11,3,0.0,1.0,0.0,,,POINT (122 13)
698,Philippines,Philippines,Philippines,13.0,122.0,2020-02-12,3,0.0,1.0,0.0,1.0,1.0,POINT (122 13)
699,Philippines,Philippines,Philippines,13.0,122.0,2020-02-13,3,0.0,1.0,0.0,1.0,0.0,POINT (122 13)
700,Philippines,Philippines,Philippines,13.0,122.0,2020-02-14,3,0.0,1.0,0.0,1.0,0.0,POINT (122 13)
701,Philippines,Philippines,Philippines,13.0,122.0,2020-02-15,3,0.0,1.0,0.0,1.0,0.0,POINT (122 13)
702,Philippines,Philippines,Philippines,13.0,122.0,2020-02-16,3,0.0,1.0,0.0,1.0,0.0,POINT (122 13)
703,Philippines,Philippines,Philippines,13.0,122.0,2020-02-17,3,0.0,1.0,0.0,1.0,0.0,POINT (122 13)
704,Philippines,Philippines,Philippines,13.0,122.0,2020-02-18,3,0.0,1.0,0.0,1.0,0.0,POINT (122 13)
705,Philippines,Philippines,Philippines,13.0,122.0,2020-02-19,3,0.0,1.0,0.0,1.0,0.0,POINT (122 13)
706,Philippines,Philippines,Philippines,13.0,122.0,2020-02-20,3,0.0,1.0,0.0,1.0,0.0,POINT (122 13)
707,Philippines,Philippines,Philippines,13.0,122.0,2020-02-21,3,0.0,1.0,0.0,1.0,0.0,POINT (122 13)
708,Philippines,Philippines,Philippines,13.0,122.0,2020-02-22,3,0.0,1.0,0.0,1.0,0.0,POINT (122 13)
709,Philippines,Philippines,Philippines,13.0,122.0,2020-02-23,3,0.0,1.0,0.0,1.0,0.0,POINT (122 13)
710,Philippines,Philippines,Philippines,13.0,122.0,2020-02-24,3,0.0,1.0,0.0,1.0,0.0,POINT (122 13)
711,Philippines,Philippines,Philippines,13.0,122.0,2020-02-25,3,0.0,1.0,0.0,1.0,0.0,POINT (122 13)
712,Philippines,Philippines,Philippines,13.0,122.0,2020-02-26,3,0.0,1.0,0.0,1.0,0.0,POINT (122 13)
713,Philippines,Philippines,Philippines,13.0,122.0,2020-02-27,3,0.0,1.0,0.0,1.0,0.0,POINT (122 13)
714,Philippines,Philippines,Philippines,13.0,122.0,2020-02-28,3,0.0,1.0,0.0,1.0,0.0,POINT (122 13)
715,Philippines,Philippines,Philippines,13.0,122.0,2020-02-29,3,0.0,1.0,0.0,1.0,0.0,POINT (122 13)
716,Philippines,Philippines,Philippines,13.0,122.0,2020-03-01,3,0.0,1.0,0.0,1.0,0.0,POINT (122 13)
717,Philippines,Philippines,Philippines,13.0,122.0,2020-03-02,3,0.0,1.0,0.0,1.0,0.0,POINT (122 13)
718,Philippines,Philippines,Philippines,13.0,122.0,2020-03-03,3,0.0,1.0,0.0,1.0,0.0,POINT (122 13)
719,Philippines,Philippines,Philippines,13.0,122.0,2020-03-04,3,0.0,1.0,0.0,1.0,0.0,POINT (122 13)
720,Philippines,Philippines,Philippines,13.0,122.0,2020-03-05,3,0.0,1.0,0.0,1.0,0.0,POINT (122 13)
721,Philippines,Philippines,Philippines,13.0,122.0,2020-03-06,5,2.0,1.0,0.0,1.0,0.0,POINT (122 13)
722,Philippines,Philippines,Philippines,13.0,122.0,2020-03-07,6,1.0,1.0,0.0,1.0,0.0,POINT (122 13)
723,Philippines,Philippines,Philippines,13.0,122.0,2020-03-08,10,4.0,1.0,0.0,1.0,0.0,POINT (122 13)
724,Philippines,Philippines,Philippines,13.0,122.0,2020-03-09,20,10.0,1.0,0.0,1.0,0.0,POINT (122 13)
725,Philippines,Philippines,Philippines,13.0,122.0,2020-03-10,33,13.0,1.0,0.0,2.0,1.0,POINT (122 13)
726,Philippines,Philippines,Philippines,13.0,122.0,2020-03-11,49,16.0,1.0,0.0,2.0,0.0,POINT (122 13)
727,Philippines,Philippines,Philippines,13.0,122.0,2020-03-12,52,3.0,2.0,1.0,2.0,0.0,POINT (122 13)
728,Philippines,Philippines,Philippines,13.0,122.0,2020-03-13,64,12.0,5.0,3.0,2.0,0.0,POINT (122 13)
729,Philippines,Philippines,Philippines,13.0,122.0,2020-03-14,111,47.0,8.0,3.0,2.0,0.0,POINT (122 13)
730,India,India,India,21.0,78.0,2020-01-30,1,1.0,,,,,POINT (78 21)
731,India,India,India,21.0,78.0,2020-01-31,1,0.0,,,,,POINT (78 21)
732,India,India,India,21.0,78.0,2020-02-01,1,0.0,,,,,POINT (78 21)
733,India,India,India,21.0,78.0,2020-02-02,2,1.0,,,,,POINT (78 21)
734,India,India,India,21.0,78.0,2020-02-03,3,1.0,,,,,POINT (78 21)
735,India,India,India,21.0,78.0,2020-02-04,3,0.0,,,,,POINT (78 21)
736,India,India,India,21.0,78.0,2020-02-05,3,0.0,,,,,POINT (78 21)
737,India,India,India,21.0,78.0,2020-02-06,3,0.0,,,,,POINT (78 21)
738,India,India,India,21.0,78.0,2020-02-07,3,0.0,,,,,POINT (78 21)
739,India,India,India,21.0,78.0,2020-02-08,3,0.0,,,,,POINT (78 21)
740,India,India,India,21.0,78.0,2020-02-09,3,0.0,,,,,POINT (78 21)
741,India,India,India,21.0,78.0,2020-02-10,3,0.0,,,,,POINT (78 21)
742,India,India,India,21.0,78.0,2020-02-11,3,0.0,,,,,POINT (78 21)
743,India,India,India,21.0,78.0,2020-02-12,3,0.0,,,,,POINT (78 21)
744,India,India,India,21.0,78.0,2020-02-13,3,0.0,,,,,POINT (78 21)
745,India,India,India,21.0,78.0,2020-02-14,3,0.0,,,,,POINT (78 21)
746,India,India,India,21.0,78.0,2020-02-15,3,0.0,,,,,POINT (78 21)
747,India,India,India,21.0,78.0,2020-02-16,3,0.0,,,3.0,3.0,POINT (78 21)
748,India,India,India,21.0,78.0,2020-02-17,3,0.0,,,3.0,0.0,POINT (78 21)
749,India,India,India,21.0,78.0,2020-02-18,3,0.0,,,3.0,0.0,POINT (78 21)
750,India,India,India,21.0,78.0,2020-02-19,3,0.0,,,3.0,0.0,POINT (78 21)
751,India,India,India,21.0,78.0,2020-02-20,3,0.0,,,3.0,0.0,POINT (78 21)
752,India,India,India,21.0,78.0,2020-02-21,3,0.0,,,3.0,0.0,POINT (78 21)
753,India,India,India,21.0,78.0,2020-02-22,3,0.0,,,3.0,0.0,POINT (78 21)
754,India,India,India,21.0,78.0,2020-02-23,3,0.0,,,3.0,0.0,POINT (78 21)
755,India,India,India,21.0,78.0,2020-02-24,3,0.0,,,3.0,0.0,POINT (78 21)
756,India,India,India,21.0,78.0,2020-02-25,3,0.0,,,3.0,0.0,POINT (78 21)
757,India,India,India,21.0,78.0,2020-02-26,3,0.0,,,3.0,0.0,POINT (78 21)
758,India,India,India,21.0,78.0,2020-02-27,3,0.0,,,3.0,0.0,POINT (78 21)
759,India,India,India,21.0,78.0,2020-02-28,3,0.0,,,3.0,0.0,POINT (78 21)
760,India,India,India,21.0,78.0,2020-02-29,3,0.0,,,3.0,0.0,POINT (78 21)
761,India,India,India,21.0,78.0,2020-03-01,3,0.0,,,3.0,0.0,POINT (78 21)
762,India,India,India,21.0,78.0,2020-03-02,5,2.0,,,3.0,0.0,POINT (78 21)
763,India,India,India,21.0,78.0,2020-03-03,5,0.0,,,3.0,0.0,POINT (78 21)
764,India,India,India,21.0,78.0,2020-03-04,28,23.0,,,3.0,0.0,POINT (78 21)
765,India,India,India,21.0,78.0,2020-03-05,30,2.0,,,3.0,0.0,POINT (78 21)
766,India,India,India,21.0,78.0,2020-03-06,31,1.0,,,3.0,0.0,POINT (78 21)
767,India,India,India,21.0,78.0,2020-03-07,34,3.0,,,3.0,0.0,POINT (78 21)
768,India,India,India,21.0,78.0,2020-03-08,39,5.0,,,3.0,0.0,POINT (78 21)
769,India,India,India,21.0,78.0,2020-03-09,43,4.0,,,3.0,0.0,POINT (78 21)
770,India,India,India,21.0,78.0,2020-03-10,56,13.0,,,4.0,1.0,POINT (78 21)
771,India,India,India,21.0,78.0,2020-03-11,62,6.0,1.0,1.0,4.0,0.0,POINT (78 21)
772,India,India,India,21.0,78.0,2020-03-12,73,11.0,1.0,0.0,4.0,0.0,POINT (78 21)
773,India,India,India,21.0,78.0,2020-03-13,82,9.0,2.0,1.0,4.0,0.0,POINT (78 21)
774,India,India,India,21.0,78.0,2020-03-14,102,20.0,2.0,0.0,4.0,0.0,POINT (78 21)
775,Italy,Italy,Italy,43.0,12.0,2020-01-31,2,2.0,,,,,POINT (12 43)
776,Italy,Italy,Italy,43.0,12.0,2020-02-01,2,0.0,,,,,POINT (12 43)
777,Italy,Italy,Italy,43.0,12.0,2020-02-02,2,0.0,,,,,POINT (12 43)
778,Italy,Italy,Italy,43.0,12.0,2020-02-03,2,0.0,,,,,POINT (12 43)
779,Italy,Italy,Italy,43.0,12.0,2020-02-04,2,0.0,,,,,POINT (12 43)
780,Italy,Italy,Italy,43.0,12.0,2020-02-05,2,0.0,,,,,POINT (12 43)
781,Italy,Italy,Italy,43.0,12.0,2020-02-06,2,0.0,,,,,POINT (12 43)
782,Italy,Italy,Italy,43.0,12.0,2020-02-07,3,1.0,,,,,POINT (12 43)
783,Italy,Italy,Italy,43.0,12.0,2020-02-08,3,0.0,,,,,POINT (12 43)
784,Italy,Italy,Italy,43.0,12.0,2020-02-09,3,0.0,,,,,POINT (12 43)
785,Italy,Italy,Italy,43.0,12.0,2020-02-10,3,0.0,,,,,POINT (12 43)
786,Italy,Italy,Italy,43.0,12.0,2020-02-11,3,0.0,,,,,POINT (12 43)
787,Italy,Italy,Italy,43.0,12.0,2020-02-12,3,0.0,,,,,POINT (12 43)
788,Italy,Italy,Italy,43.0,12.0,2020-02-13,3,0.0,,,,,POINT (12 43)
789,Italy,Italy,Italy,43.0,12.0,2020-02-14,3,0.0,,,,,POINT (12 43)
790,Italy,Italy,Italy,43.0,12.0,2020-02-15,3,0.0,,,,,POINT (12 43)
791,Italy,Italy,Italy,43.0,12.0,2020-02-16,3,0.0,,,,,POINT (12 43)
792,Italy,Italy,Italy,43.0,12.0,2020-02-17,3,0.0,,,,,POINT (12 43)
793,Italy,Italy,Italy,43.0,12.0,2020-02-18,3,0.0,,,,,POINT (12 43)
794,Italy,Italy,Italy,43.0,12.0,2020-02-19,3,0.0,,,,,POINT (12 43)
795,Italy,Italy,Italy,43.0,12.0,2020-02-20,3,0.0,,,,,POINT (12 43)
796,Italy,Italy,Italy,43.0,12.0,2020-02-21,20,17.0,1.0,1.0,,,POINT (12 43)
797,Italy,Italy,Italy,43.0,12.0,2020-02-22,62,42.0,2.0,1.0,1.0,1.0,POINT (12 43)
798,Italy,Italy,Italy,43.0,12.0,2020-02-23,155,93.0,3.0,1.0,2.0,1.0,POINT (12 43)
799,Italy,Italy,Italy,43.0,12.0,2020-02-24,229,74.0,7.0,4.0,1.0,-1.0,POINT (12 43)
800,Italy,Italy,Italy,43.0,12.0,2020-02-25,322,93.0,10.0,3.0,1.0,0.0,POINT (12 43)
801,Italy,Italy,Italy,43.0,12.0,2020-02-26,453,131.0,12.0,2.0,3.0,2.0,POINT (12 43)
802,Italy,Italy,Italy,43.0,12.0,2020-02-27,655,202.0,17.0,5.0,45.0,42.0,POINT (12 43)
803,Italy,Italy,Italy,43.0,12.0,2020-02-28,888,233.0,21.0,4.0,46.0,1.0,POINT (12 43)
804,Italy,Italy,Italy,43.0,12.0,2020-02-29,1128,240.0,29.0,8.0,46.0,0.0,POINT (12 43)
805,Italy,Italy,Italy,43.0,12.0,2020-03-01,1694,566.0,34.0,5.0,83.0,37.0,POINT (12 43)
806,Italy,Italy,Italy,43.0,12.0,2020-03-02,2036,342.0,52.0,18.0,149.0,66.0,POINT (12 43)
807,Italy,Italy,Italy,43.0,12.0,2020-03-03,2502,466.0,79.0,27.0,160.0,11.0,POINT (12 43)
808,Italy,Italy,Italy,43.0,12.0,2020-03-04,3089,587.0,107.0,28.0,276.0,116.0,POINT (12 43)
809,Italy,Italy,Italy,43.0,12.0,2020-03-05,3858,769.0,148.0,41.0,414.0,138.0,POINT (12 43)
810,Italy,Italy,Italy,43.0,12.0,2020-03-06,4636,778.0,197.0,49.0,523.0,109.0,POINT (12 43)
811,Italy,Italy,Italy,43.0,12.0,2020-03-07,5883,1247.0,233.0,36.0,589.0,66.0,POINT (12 43)
812,Italy,Italy,Italy,43.0,12.0,2020-03-08,7375,1492.0,366.0,133.0,622.0,33.0,POINT (12 43)
813,Italy,Italy,Italy,43.0,12.0,2020-03-09,9172,1797.0,463.0,97.0,724.0,102.0,POINT (12 43)
814,Italy,Italy,Italy,43.0,12.0,2020-03-10,10149,977.0,631.0,168.0,724.0,0.0,POINT (12 43)
815,Italy,Italy,Italy,43.0,12.0,2020-03-11,12462,2313.0,827.0,196.0,1045.0,321.0,POINT (12 43)
816,Italy,Italy,Italy,43.0,12.0,2020-03-12,12462,0.0,827.0,0.0,1045.0,0.0,POINT (12 43)
817,Italy,Italy,Italy,43.0,12.0,2020-03-13,17660,5198.0,1266.0,439.0,1439.0,394.0,POINT (12 43)
818,Italy,Italy,Italy,43.0,12.0,2020-03-14,21157,3497.0,1441.0,175.0,1966.0,527.0,POINT (12 43)
819,Sweden,Sweden,Sweden,63.0,16.0,2020-01-31,1,1.0,,,,,POINT (16 63)
820,Sweden,Sweden,Sweden,63.0,16.0,2020-02-01,1,0.0,,,,,POINT (16 63)
821,Sweden,Sweden,Sweden,63.0,16.0,2020-02-02,1,0.0,,,,,POINT (16 63)
822,Sweden,Sweden,Sweden,63.0,16.0,2020-02-03,1,0.0,,,,,POINT (16 63)
823,Sweden,Sweden,Sweden,63.0,16.0,2020-02-04,1,0.0,,,,,POINT (16 63)
824,Sweden,Sweden,Sweden,63.0,16.0,2020-02-05,1,0.0,,,,,POINT (16 63)
825,Sweden,Sweden,Sweden,63.0,16.0,2020-02-06,1,0.0,,,,,POINT (16 63)
826,Sweden,Sweden,Sweden,63.0,16.0,2020-02-07,1,0.0,,,,,POINT (16 63)
827,Sweden,Sweden,Sweden,63.0,16.0,2020-02-08,1,0.0,,,,,POINT (16 63)
828,Sweden,Sweden,Sweden,63.0,16.0,2020-02-09,1,0.0,,,,,POINT (16 63)
829,Sweden,Sweden,Sweden,63.0,16.0,2020-02-10,1,0.0,,,,,POINT (16 63)
830,Sweden,Sweden,Sweden,63.0,16.0,2020-02-11,1,0.0,,,,,POINT (16 63)
831,Sweden,Sweden,Sweden,63.0,16.0,2020-02-12,1,0.0,,,,,POINT (16 63)
832,Sweden,Sweden,Sweden,63.0,16.0,2020-02-13,1,0.0,,,,,POINT (16 63)
833,Sweden,Sweden,Sweden,63.0,16.0,2020-02-14,1,0.0,,,,,POINT (16 63)
834,Sweden,Sweden,Sweden,63.0,16.0,2020-02-15,1,0.0,,,,,POINT (16 63)
835,Sweden,Sweden,Sweden,63.0,16.0,2020-02-16,1,0.0,,,,,POINT (16 63)
836,Sweden,Sweden,Sweden,63.0,16.0,2020-02-17,1,0.0,,,,,POINT (16 63)
837,Sweden,Sweden,Sweden,63.0,16.0,2020-02-18,1,0.0,,,,,POINT (16 63)
838,Sweden,Sweden,Sweden,63.0,16.0,2020-02-19,1,0.0,,,,,POINT (16 63)
839,Sweden,Sweden,Sweden,63.0,16.0,2020-02-20,1,0.0,,,,,POINT (16 63)
840,Sweden,Sweden,Sweden,63.0,16.0,2020-02-21,1,0.0,,,,,POINT (16 63)
841,Sweden,Sweden,Sweden,63.0,16.0,2020-02-22,1,0.0,,,,,POINT (16 63)
842,Sweden,Sweden,Sweden,63.0,16.0,2020-02-23,1,0.0,,,,,POINT (16 63)
843,Sweden,Sweden,Sweden,63.0,16.0,2020-02-24,1,0.0,,,,,POINT (16 63)
844,Sweden,Sweden,Sweden,63.0,16.0,2020-02-25,1,0.0,,,,,POINT (16 63)
845,Sweden,Sweden,Sweden,63.0,16.0,2020-02-26,2,1.0,,,,,POINT (16 63)
846,Sweden,Sweden,Sweden,63.0,16.0,2020-02-27,7,5.0,,,,,POINT (16 63)
847,Sweden,Sweden,Sweden,63.0,16.0,2020-02-28,7,0.0,,,,,POINT (16 63)
848,Sweden,Sweden,Sweden,63.0,16.0,2020-02-29,12,5.0,,,,,POINT (16 63)
849,Sweden,Sweden,Sweden,63.0,16.0,2020-03-01,14,2.0,,,,,POINT (16 63)
850,Sweden,Sweden,Sweden,63.0,16.0,2020-03-02,15,1.0,,,,,POINT (16 63)
851,Sweden,Sweden,Sweden,63.0,16.0,2020-03-03,21,6.0,,,,,POINT (16 63)
852,Sweden,Sweden,Sweden,63.0,16.0,2020-03-04,35,14.0,,,,,POINT (16 63)
853,Sweden,Sweden,Sweden,63.0,16.0,2020-03-05,94,59.0,,,,,POINT (16 63)
854,Sweden,Sweden,Sweden,63.0,16.0,2020-03-06,101,7.0,,,,,POINT (16 63)
855,Sweden,Sweden,Sweden,63.0,16.0,2020-03-07,161,60.0,,,,,POINT (16 63)
856,Sweden,Sweden,Sweden,63.0,16.0,2020-03-08,203,42.0,,,,,POINT (16 63)
857,Sweden,Sweden,Sweden,63.0,16.0,2020-03-09,248,45.0,,,1.0,1.0,POINT (16 63)
858,Sweden,Sweden,Sweden,63.0,16.0,2020-03-10,355,107.0,,,1.0,0.0,POINT (16 63)
859,Sweden,Sweden,Sweden,63.0,16.0,2020-03-11,500,145.0,1.0,1.0,1.0,0.0,POINT (16 63)
860,Sweden,Sweden,Sweden,63.0,16.0,2020-03-12,599,99.0,1.0,0.0,1.0,0.0,POINT (16 63)
861,Sweden,Sweden,Sweden,63.0,16.0,2020-03-13,814,215.0,1.0,0.0,1.0,0.0,POINT (16 63)
862,Sweden,Sweden,Sweden,63.0,16.0,2020-03-14,961,147.0,2.0,1.0,1.0,0.0,POINT (16 63)
863,Spain,Spain,Spain,40.0,-4.0,2020-02-01,1,1.0,,,,,POINT (-4 40)
864,Spain,Spain,Spain,40.0,-4.0,2020-02-02,1,0.0,,,,,POINT (-4 40)
865,Spain,Spain,Spain,40.0,-4.0,2020-02-03,1,0.0,,,,,POINT (-4 40)
866,Spain,Spain,Spain,40.0,-4.0,2020-02-04,1,0.0,,,,,POINT (-4 40)
867,Spain,Spain,Spain,40.0,-4.0,2020-02-05,1,0.0,,,,,POINT (-4 40)
868,Spain,Spain,Spain,40.0,-4.0,2020-02-06,1,0.0,,,,,POINT (-4 40)
869,Spain,Spain,Spain,40.0,-4.0,2020-02-07,1,0.0,,,,,POINT (-4 40)
870,Spain,Spain,Spain,40.0,-4.0,2020-02-08,1,0.0,,,,,POINT (-4 40)
871,Spain,Spain,Spain,40.0,-4.0,2020-02-09,2,1.0,,,,,POINT (-4 40)
872,Spain,Spain,Spain,40.0,-4.0,2020-02-10,2,0.0,,,,,POINT (-4 40)
873,Spain,Spain,Spain,40.0,-4.0,2020-02-11,2,0.0,,,,,POINT (-4 40)
874,Spain,Spain,Spain,40.0,-4.0,2020-02-12,2,0.0,,,,,POINT (-4 40)
875,Spain,Spain,Spain,40.0,-4.0,2020-02-13,2,0.0,,,,,POINT (-4 40)
876,Spain,Spain,Spain,40.0,-4.0,2020-02-14,2,0.0,,,,,POINT (-4 40)
877,Spain,Spain,Spain,40.0,-4.0,2020-02-15,2,0.0,,,2.0,2.0,POINT (-4 40)
878,Spain,Spain,Spain,40.0,-4.0,2020-02-16,2,0.0,,,2.0,0.0,POINT (-4 40)
879,Spain,Spain,Spain,40.0,-4.0,2020-02-17,2,0.0,,,2.0,0.0,POINT (-4 40)
880,Spain,Spain,Spain,40.0,-4.0,2020-02-18,2,0.0,,,2.0,0.0,POINT (-4 40)
881,Spain,Spain,Spain,40.0,-4.0,2020-02-19,2,0.0,,,2.0,0.0,POINT (-4 40)
882,Spain,Spain,Spain,40.0,-4.0,2020-02-20,2,0.0,,,2.0,0.0,POINT (-4 40)
883,Spain,Spain,Spain,40.0,-4.0,2020-02-21,2,0.0,,,2.0,0.0,POINT (-4 40)
884,Spain,Spain,Spain,40.0,-4.0,2020-02-22,2,0.0,,,2.0,0.0,POINT (-4 40)
885,Spain,Spain,Spain,40.0,-4.0,2020-02-23,2,0.0,,,2.0,0.0,POINT (-4 40)
886,Spain,Spain,Spain,40.0,-4.0,2020-02-24,2,0.0,,,2.0,0.0,POINT (-4 40)
887,Spain,Spain,Spain,40.0,-4.0,2020-02-25,6,4.0,,,2.0,0.0,POINT (-4 40)
888,Spain,Spain,Spain,40.0,-4.0,2020-02-26,13,7.0,,,2.0,0.0,POINT (-4 40)
889,Spain,Spain,Spain,40.0,-4.0,2020-02-27,15,2.0,,,2.0,0.0,POINT (-4 40)
890,Spain,Spain,Spain,40.0,-4.0,2020-02-28,32,17.0,,,2.0,0.0,POINT (-4 40)
891,Spain,Spain,Spain,40.0,-4.0,2020-02-29,45,13.0,,,2.0,0.0,POINT (-4 40)
892,Spain,Spain,Spain,40.0,-4.0,2020-03-01,84,39.0,,,2.0,0.0,POINT (-4 40)
893,Spain,Spain,Spain,40.0,-4.0,2020-03-02,120,36.0,,,2.0,0.0,POINT (-4 40)
894,Spain,Spain,Spain,40.0,-4.0,2020-03-03,165,45.0,1.0,1.0,2.0,0.0,POINT (-4 40)
895,Spain,Spain,Spain,40.0,-4.0,2020-03-04,222,57.0,2.0,1.0,2.0,0.0,POINT (-4 40)
896,Spain,Spain,Spain,40.0,-4.0,2020-03-05,259,37.0,3.0,1.0,2.0,0.0,POINT (-4 40)
897,Spain,Spain,Spain,40.0,-4.0,2020-03-06,400,141.0,5.0,2.0,2.0,0.0,POINT (-4 40)
898,Spain,Spain,Spain,40.0,-4.0,2020-03-07,500,100.0,10.0,5.0,30.0,28.0,POINT (-4 40)
899,Spain,Spain,Spain,40.0,-4.0,2020-03-08,673,173.0,17.0,7.0,30.0,0.0,POINT (-4 40)
900,Spain,Spain,Spain,40.0,-4.0,2020-03-09,1073,400.0,28.0,11.0,32.0,2.0,POINT (-4 40)
901,Spain,Spain,Spain,40.0,-4.0,2020-03-10,1695,622.0,35.0,7.0,32.0,0.0,POINT (-4 40)
902,Spain,Spain,Spain,40.0,-4.0,2020-03-11,2277,582.0,54.0,19.0,183.0,151.0,POINT (-4 40)
903,Spain,Spain,Spain,40.0,-4.0,2020-03-12,2277,0.0,55.0,1.0,183.0,0.0,POINT (-4 40)
904,Spain,Spain,Spain,40.0,-4.0,2020-03-13,5232,2955.0,133.0,78.0,193.0,10.0,POINT (-4 40)
905,Spain,Spain,Spain,40.0,-4.0,2020-03-14,6391,1159.0,195.0,62.0,517.0,324.0,POINT (-4 40)
906,South Australia,South Australia,Australia,-34.9285,138.6007,2020-02-01,1,1.0,,,,,POINT (138.6007 -34.9285)
907,South Australia,South Australia,Australia,-34.9285,138.6007,2020-02-02,2,1.0,,,,,POINT (138.6007 -34.9285)
908,South Australia,South Australia,Australia,-34.9285,138.6007,2020-02-03,2,0.0,,,,,POINT (138.6007 -34.9285)
909,South Australia,South Australia,Australia,-34.9285,138.6007,2020-02-04,2,0.0,,,,,POINT (138.6007 -34.9285)
910,South Australia,South Australia,Australia,-34.9285,138.6007,2020-02-05,2,0.0,,,,,POINT (138.6007 -34.9285)
